time (Julian Date),adjusted_flux (solar flux unit (SFU))
2433960.2,111.0
2433962.2,109.7
2433963.2,101.0
2433964.2,96.7
2433965.2,98.4
2433966.2,98.6
2433967.2,97.6
2433968.2,99.7
2433969.2,96.2
2433970.2,95.3
2433971.2,96.1
2433972.2,94.9
2433973.2,97.4
2433974.2,99.1
2433976.2,98.6
2433977.2,99.4
2433978.2,101.3
2433979.2,104.3
2433980.2,101.8
2433981.2,107.7
2433983.2,95.1
2433984.2,92.1
2433985.2,92.3
2433986.2,89.6
2433987.2,82.2
2433988.2,86.4
2433990.2,83.0
2433991.2,84.9
2433992.2,83.8
2433993.2,87.9
2433994.2,89.0
2433995.2,94.1
2433998.2,104.5
2433999.2,101.9
2434000.2,111.8
2434001.2,113.0
2434002.2,123.1
2434004.2,125.0
2434005.2,117.1
2434007.2,110.8
2434008.2,103.4
2434009.2,105.0
2434010.2,103.0
2434012.2,101.4
2434014.2,91.9
2434015.2,86.2
2434016.2,85.0
2434019.2,86.6
2434020.2,93.2
2434021.2,100.7
2434022.2,106.4
2434023.2,108.4
2434026.2,108.5
2434027.2,104.7
2434028.2,93.9
2434029.2,95.9
2434030.2,87.7
2434033.2,91.0
2434034.2,85.5
2434035.2,104.5
2434036.2,87.1
2434037.2,85.1
2434040.2,83.6
2434041.2,83.2
2434042.2,82.4
2434043.2,80.0
2434044.2,81.4
2434047.2,80.6
2434048.2,87.2
2434049.2,85.2
2434050.2,86.9
2434051.2,85.8
2434054.2,88.2
2434055.2,86.2
2434056.2,92.9
2434057.2,94.2
2434059.2,99.4
2434061.2,101.5
2434062.2,94.4
2434063.2,87.5
2434064.2,84.9
2434065.2,77.9
2434067.2,79.2
2434068.2,78.0
2434069.2,71.1
2434070.2,70.3
2434071.2,69.8
2434072.2,68.1
2434075.2,70.4
2434076.2,70.0
2434077.2,74.1
2434078.2,74.7
2434079.2,73.8
2434082.2,81.0
2434083.2,79.4
2434084.2,81.9
2434085.2,85.6
2434086.2,83.7
2434089.2,79.6
2434090.2,78.0
2434091.2,75.9
2434092.2,75.9
2434093.2,76.5
2434096.2,73.1
2434097.2,75.3
2434098.2,74.5
2434099.2,80.3
2434100.2,85.4
2434103.2,84.3
2434104.2,86.2
2434105.2,85.2
2434106.2,82.6
2434107.2,89.0
2434110.2,83.6
2434111.2,86.2
2434112.2,89.2
2434113.2,80.9
2434115.2,88.6
2434118.2,78.9
2434119.2,75.5
2434120.2,76.0
2434121.2,78.7
2434124.2,90.3
2434125.2,91.1
2434126.2,86.5
2434127.2,88.3
2434128.2,84.5
2434131.2,84.6
2434132.2,85.6
2434133.2,83.8
2434134.2,85.4
2434135.2,80.8
2434138.2,86.9
2434139.2,89.9
2434140.2,91.7
2434141.2,90.5
2434142.2,86.7
2434143.2,81.2
2434144.2,72.2
2434145.2,72.2
2434146.2,74.8
2434147.2,76.5
2434148.2,76.2
2434149.2,77.9
2434150.2,78.0
2434151.2,78.8
2434152.2,79.8
2434153.2,80.2
2434154.2,75.8
2434155.2,82.4
2434156.2,83.8
2434157.2,80.9
2434159.2,86.5
2434160.2,89.1
2434161.2,94.3
2434162.2,90.8
2434163.2,86.2
2434164.2,85.4
2434166.2,78.3
2434167.2,77.9
2434168.2,76.2
2434169.2,74.5
2434170.2,74.0
2434171.2,74.9
2434172.2,74.1
2434173.2,75.4
2434174.2,77.2
2434175.2,75.0
2434176.2,76.3
2434177.2,77.7
2434178.2,79.0
2434179.2,82.9
2434180.2,83.8
2434181.2,86.8
2434182.2,88.5
2434183.2,89.4
2434184.2,90.3
2434185.2,93.9
2434186.2,94.3
2434187.2,103.0
2434188.2,99.9
2434189.2,101.3
2434190.2,101.7
2434191.2,110.0
2434192.2,107.0
2434193.2,110.4
2434194.2,105.3
2434195.2,100.4
2434196.2,95.9
2434197.2,96.4
2434198.2,90.8
2434199.2,86.8
2434200.2,81.2
2434201.2,80.4
2434202.2,86.0
2434203.2,90.7
2434204.2,95.9
2434205.2,103.3
2434206.2,108.2
2434207.2,109.5
2434208.2,108.6
2434209.2,106.8
2434210.2,105.5
2434211.2,103.8
2434212.2,95.9
2434213.2,92.8
2434214.2,88.5
2434215.2,82.8
2434216.2,83.3
2434217.2,78.0
2434218.2,78.0
2434219.2,78.4
2434220.2,78.4
2434221.2,81.6
2434222.2,84.0
2434223.2,80.9
2434224.2,89.5
2434225.2,100.4
2434226.2,90.2
2434227.2,86.3
2434228.2,89.8
2434229.2,89.7
2434230.2,87.1
2434231.2,88.0
2434232.2,94.4
2434233.2,94.3
2434234.2,93.5
2434236.2,87.0
2434237.2,87.4
2434238.2,89.0
2434239.2,89.4
2434240.2,92.9
2434242.2,88.4
2434243.2,90.1
2434244.2,87.6
2434245.2,88.0
2434246.2,92.2
2434247.2,92.1
2434248.2,99.1
2434249.2,102.9
2434250.2,104.7
2434251.2,115.8
2434252.2,114.4
2434253.2,123.0
2434254.2,121.6
2434259.2,104.9
2434260.2,99.6
2434261.2,93.2
2434262.2,86.6
2434263.2,83.6
2434264.2,81.9
2434265.2,79.3
2434266.2,75.9
2434267.2,76.3
2434268.2,79.2
2434269.2,74.9
2434270.2,72.2
2434271.2,72.8
2434272.2,78.7
2434273.2,78.2
2434274.2,77.3
2434275.2,83.2
2434276.2,80.1
2434277.2,83.1
2434278.2,86.4
2434279.2,84.7
2434280.2,84.3
2434281.2,85.5
2434282.2,82.9
2434285.2,79.4
2434286.2,75.6
2434287.2,76.7
2434288.2,76.7
2434289.2,80.0
2434290.2,87.7
2434291.2,82.9
2434292.2,85.4
2434293.2,85.3
2434294.2,83.7
2434295.2,81.5
2434296.2,79.7
2434298.2,82.2
2434299.2,79.3
2434300.2,76.7
2434301.2,75.9
2434302.2,77.1
2434303.2,74.0
2434304.2,74.0
2434305.2,78.1
2434306.2,78.6
2434307.2,84.9
2434308.2,90.0
2434309.2,90.7
2434310.2,91.1
2434312.2,88.1
2434313.2,85.9
2434314.2,87.1
2434315.2,85.4
2434316.2,84.0
2434317.2,80.7
2434318.2,75.0
2434320.2,70.8
2434321.2,70.4
2434322.2,74.9
2434323.2,71.6
2434324.2,71.8
2434326.2,73.5
2434327.2,71.8
2434328.2,73.5
2434329.2,75.0
2434330.2,75.8
2434331.2,76.2
2434334.2,86.8
2434335.2,90.8
2434336.2,108.3
2434337.2,94.5
2434338.2,97.4
2434339.2,89.9
2434340.2,90.7
2434341.2,90.2
2434342.2,93.2
2434343.2,83.6
2434344.2,74.7
2434345.2,75.2
2434348.2,74.8
2434350.2,74.0
2434351.2,71.4
2434352.2,72.6
2434355.2,81.4
2434356.2,85.0
2434357.2,87.9
2434358.2,93.0
2434359.2,89.5
2434362.2,99.6
2434363.2,98.4
2434364.2,100.8
2434365.2,99.0
2434369.2,80.2
2434370.2,82.3
2434371.2,79.9
2434373.2,74.9
2434376.2,67.9
2434377.2,67.8
2434378.2,79.3
2434380.2,71.8
2434383.2,77.8
2434384.2,90.7
2434385.2,86.2
2434386.2,95.2
2434387.2,94.0
2434390.2,98.2
2434391.2,96.6
2434392.2,99.9
2434393.2,84.1
2434394.2,87.3
2434397.2,76.2
2434398.2,73.3
2434399.2,72.5
2434400.2,71.6
2434401.2,71.1
2434403.2,69.5
2434404.2,70.7
2434405.2,70.7
2434406.2,71.2
2434407.2,70.0
2434408.2,72.4
2434411.2,75.0
2434412.2,76.3
2434413.2,78.1
2434414.2,77.2
2434415.2,76.5
2434418.2,74.3
2434419.2,75.6
2434420.2,75.6
2434421.2,72.7
2434422.2,72.9
2434425.2,72.0
2434426.2,68.2
2434427.2,65.4
2434428.2,65.1
2434429.2,64.8
2434432.2,66.3
2434433.2,61.8
2434434.2,68.0
2434435.2,67.7
2434436.2,67.2
2434439.2,71.5
2434440.2,70.3
2434442.2,72.4
2434443.2,71.7
2434446.2,67.6
2434447.2,69.2
2434448.2,67.1
2434449.2,64.3
2434450.2,68.1
2434453.2,64.4
2434454.2,68.3
2434455.2,66.1
2434457.2,70.1
2434460.2,65.1
2434462.2,74.4
2434463.2,68.6
2434464.2,67.3
2434467.2,78.4
2434468.2,79.2
2434469.2,85.5
2434470.2,86.0
2434471.2,89.8
2434472.2,86.4
2434474.2,79.4
2434475.2,79.0
2434476.2,87.2
2434477.2,80.4
2434481.2,70.8
2434482.2,67.4
2434483.2,68.7
2434484.2,66.5
2434485.2,67.0
2434488.2,67.1
2434489.2,71.3
2434490.2,76.2
2434491.2,77.9
2434492.2,87.7
2434494.2,90.5
2434495.2,97.3
2434496.2,102.1
2434497.2,94.9
2434498.2,96.1
2434499.2,85.0
2434502.2,82.2
2434503.2,78.0
2434504.2,77.7
2434505.2,72.0
2434506.2,73.5
2434509.2,67.9
2434510.2,68.7
2434511.2,69.3
2434512.2,69.3
2434513.2,68.4
2434515.2,73.3
2434517.2,74.5
2434518.2,74.6
2434519.2,75.5
2434520.2,75.1
2434522.2,75.6
2434523.2,77.0
2434524.2,71.8
2434525.2,72.2
2434526.2,74.4
2434527.2,74.8
2434529.2,73.6
2434530.2,74.4
2434532.2,77.4
2434533.2,79.2
2434534.2,74.5
2434536.2,75.3
2434537.2,74.5
2434538.2,73.7
2434539.2,72.3
2434540.2,74.6
2434541.2,69.7
2434543.2,76.4
2434544.2,75.5
2434545.2,89.5
2434546.2,78.1
2434547.2,76.4
2434548.2,76.4
2434550.2,75.6
2434551.2,74.8
2434552.2,75.1
2434553.2,74.2
2434554.2,74.2
2434555.2,73.9
2434557.2,72.5
2434558.2,73.0
2434559.2,71.2
2434560.2,69.0
2434561.2,69.4
2434562.2,71.6
2434564.2,70.3
2434565.2,70.7
2434566.2,71.1
2434567.2,72.0
2434568.2,76.0
2434569.2,75.0
2434570.2,76.8
2434571.2,76.8
2434572.2,75.9
2434573.2,75.9
2434574.2,77.7
2434575.2,75.4
2434576.2,75.1
2434577.2,75.5
2434578.2,72.9
2434579.2,67.6
2434580.2,71.9
2434581.2,73.3
2434582.2,71.5
2434583.2,70.2
2434585.2,67.5
2434586.2,67.9
2434587.2,68.4
2434588.2,67.9
2434589.2,67.9
2434590.2,69.5
2434592.2,66.8
2434593.2,69.4
2434594.2,72.0
2434595.2,73.1
2434596.2,72.7
2434597.2,73.7
2434600.2,83.0
2434601.2,91.7
2434602.2,89.6
2434603.2,91.2
2434604.2,90.8
2434605.2,91.2
2434606.2,86.4
2434607.2,84.1
2434608.2,77.6
2434609.2,78.0
2434610.2,77.2
2434611.2,77.5
2434613.2,71.0
2434614.2,71.9
2434615.2,67.9
2434616.2,68.0
2434617.2,69.6
2434618.2,68.7
2434621.2,69.5
2434622.2,70.5
2434623.2,69.7
2434624.2,69.3
2434625.2,69.6
2434627.2,73.4
2434628.2,74.7
2434629.2,75.4
2434630.2,74.5
2434631.2,79.3
2434632.2,77.5
2434634.2,77.4
2434635.2,80.3
2434636.2,80.8
2434637.2,80.3
2434638.2,78.5
2434639.2,78.5
2434640.2,74.7
2434641.2,72.1
2434642.2,75.5
2434643.2,75.0
2434644.2,73.2
2434645.2,75.8
2434646.2,75.4
2434649.2,72.2
2434650.2,71.7
2434651.2,76.1
2434652.2,71.7
2434653.2,69.6
2434655.2,66.1
2434656.2,68.6
2434657.2,73.6
2434658.2,72.6
2434659.2,70.6
2434660.2,70.2
2434662.2,70.9
2434663.2,71.8
2434664.2,71.2
2434665.2,78.0
2434666.2,76.7
2434667.2,74.7
2434668.2,71.8
2434669.2,70.3
2434670.2,71.2
2434671.2,70.3
2434672.2,70.2
2434673.2,72.0
2434674.2,72.3
2434676.2,68.9
2434677.2,70.8
2434678.2,71.7
2434679.2,69.2
2434680.2,70.7
2434681.2,72.3
2434684.2,72.5
2434685.2,70.4
2434686.2,71.2
2434687.2,70.0
2434688.2,71.6
2434690.2,70.2
2434691.2,69.8
2434692.2,68.5
2434693.2,68.5
2434694.2,67.6
2434695.2,68.4
2434696.2,67.1
2434697.2,68.9
2434698.2,68.5
2434699.2,69.3
2434700.2,70.1
2434701.2,70.1
2434702.2,69.7
2434704.2,73.8
2434705.2,70.0
2434706.2,70.8
2434707.2,67.8
2434708.2,71.6
2434709.2,70.3
2434710.2,69.0
2434712.2,68.8
2434713.2,66.5
2434714.2,69.1
2434715.2,68.6
2434716.2,68.6
2434718.2,69.8
2434719.2,70.5
2434720.2,70.2
2434721.2,69.4
2434722.2,67.7
2434723.2,67.7
2434726.2,66.4
2434727.2,67.2
2434728.2,68.4
2434729.2,66.3
2434730.2,68.0
2434733.2,68.4
2434734.2,70.4
2434735.2,67.4
2434736.2,69.5
2434738.2,70.4
2434740.2,68.3
2434741.2,69.5
2434742.2,67.8
2434745.2,67.4
2434747.2,65.9
2434748.2,66.2
2434749.2,63.0
2434750.2,66.3
2434751.2,65.8
2434754.2,69.9
2434755.2,68.2
2434756.2,65.0
2434757.2,66.3
2434758.2,68.2
2434760.2,64.8
2434761.2,66.6
2434762.2,68.1
2434763.2,65.5
2434764.2,68.8
2434765.2,66.2
2434768.2,65.0
2434769.2,66.7
2434770.2,65.7
2434771.2,67.0
2434772.2,65.8
2434775.2,68.5
2434776.2,67.3
2434777.2,65.8
2434778.2,68.8
2434779.2,67.6
2434782.2,66.6
2434784.2,67.6
2434785.2,67.4
2434789.2,68.2
2434790.2,66.6
2434792.2,67.0
2434793.2,65.7
2434796.2,65.7
2434797.2,68.0
2434798.2,66.7
2434799.2,68.4
2434800.2,69.1
2434802.2,69.0
2434803.2,69.4
2434804.2,68.6
2434805.2,68.9
2434806.2,68.7
2434807.2,68.5
2434810.2,69.2
2434811.2,69.2
2434812.2,69.5
2434813.2,69.3
2434814.2,69.3
2434817.2,82.7
2434818.2,79.5
2434819.2,78.6
2434820.2,76.7
2434821.2,77.3
2434822.2,70.8
2434823.2,72.1
2434824.2,70.4
2434825.2,68.5
2434826.2,69.6
2434827.2,69.3
2434828.2,64.3
2434830.2,68.7
2434833.2,67.5
2434834.2,69.2
2434835.2,63.6
2434838.2,67.6
2434839.2,67.7
2434840.2,69.5
2434841.2,71.8
2434842.2,70.1
2434843.2,70.7
2434844.2,68.6
2434845.2,71.5
2434846.2,71.7
2434847.2,69.7
2434848.2,71.2
2434850.2,70.3
2434851.2,69.8
2434852.2,69.4
2434853.2,68.1
2434854.2,71.0
2434855.2,69.9
2434856.2,67.8
2434857.2,68.5
2434858.2,69.2
2434859.2,69.1
2434860.2,68.6
2434861.2,67.4
2434862.2,68.0
2434863.2,68.4
2434865.2,69.7
2434866.2,68.9
2434867.2,70.4
2434868.2,70.2
2434869.2,68.8
2434870.2,69.9
2434873.2,70.3
2434874.2,70.0
2434875.2,69.4
2434876.2,69.4
2434877.2,69.5
2434878.2,68.1
2434880.2,70.0
2434881.2,69.4
2434883.2,67.9
2434884.2,69.3
2434885.2,69.7
2434886.2,67.9
2434887.2,69.8
2434888.2,70.4
2434889.2,70.0
2434890.2,71.0
2434891.2,67.9
2434893.2,69.5
2434894.2,70.5
2434895.2,66.8
2434896.2,68.3
2434897.2,69.1
2434898.2,69.1
2434899.2,70.5
2434900.2,68.8
2434901.2,69.6
2434902.2,69.6
2434903.2,71.4
2434904.2,71.2
2434905.2,70.2
2434906.2,68.6
2434907.2,68.6
2434908.2,70.7
2434909.2,70.2
2434910.2,70.9
2434911.2,69.6
2434912.2,70.3
2434913.2,69.5
2434914.2,66.6
2434915.2,67.3
2434916.2,68.2
2434917.2,69.8
2434918.2,69.9
2434919.2,70.0
2434920.2,69.1
2434921.2,65.1
2434922.2,71.9
2434923.2,71.4
2434924.2,70.5
2434925.2,70.4
2434926.2,66.6
2434927.2,69.3
2434928.2,70.2
2434929.2,70.3
2434930.2,70.7
2434932.2,69.8
2434933.2,69.8
2434936.2,70.4
2434937.2,70.9
2434938.2,70.7
2434939.2,70.5
2434940.2,69.0
2434941.2,70.3
2434942.2,68.8
2434943.2,69.4
2434944.2,69.6
2434945.2,67.8
2434947.2,70.1
2434949.2,69.1
2434950.2,71.0
2434951.2,71.7
2434952.2,70.3
2434953.2,71.0
2434954.2,71.4
2434956.2,71.6
2434957.2,71.6
2434958.2,70.5
2434959.2,69.8
2434960.2,70.7
2434961.2,72.8
2434962.2,72.6
2434963.2,72.2
2434964.2,73.2
2434965.2,74.9
2434966.2,72.6
2434967.2,72.8
2434968.2,71.3
2434970.2,72.2
2434971.2,71.8
2434972.2,69.9
2434973.2,70.4
2434974.2,68.8
2434975.2,70.1
2434977.2,71.6
2434978.2,73.7
2434979.2,73.7
2434980.2,73.2
2434981.2,73.1
2434982.2,70.9
2434984.2,69.3
2434985.2,70.0
2434986.2,69.1
2434987.2,69.3
2434988.2,69.3
2434989.2,72.6
2434991.2,70.3
2434992.2,70.5
2434993.2,67.6
2434994.2,69.4
2434995.2,71.8
2434996.2,70.4
2434998.2,71.3
2434999.2,67.9
2435000.2,70.7
2435001.2,70.1
2435002.2,69.9
2435003.2,71.2
2435006.2,72.6
2435007.2,70.3
2435008.2,70.3
2435009.2,72.0
2435010.2,71.1
2435012.2,70.5
2435013.2,71.8
2435014.2,71.8
2435015.2,73.2
2435016.2,74.8
2435017.2,74.1
2435019.2,66.5
2435020.2,73.5
2435021.2,75.9
2435022.2,76.1
2435023.2,74.8
2435024.2,75.3
2435025.2,74.4
2435028.2,72.4
2435029.2,74.2
2435030.2,75.1
2435031.2,73.5
2435033.2,74.9
2435034.2,74.1
2435035.2,72.8
2435036.2,73.8
2435037.2,70.8
2435038.2,71.0
2435040.2,70.6
2435041.2,72.0
2435042.2,71.9
2435043.2,69.3
2435044.2,70.8
2435045.2,68.7
2435047.2,69.4
2435048.2,69.2
2435049.2,69.6
2435050.2,61.6
2435051.2,66.6
2435052.2,68.1
2435055.2,72.9
2435056.2,76.2
2435057.2,78.9
2435058.2,82.0
2435059.2,77.6
2435062.2,74.6
2435063.2,72.6
2435064.2,71.7
2435065.2,71.4
2435066.2,70.5
2435068.2,67.4
2435069.2,66.9
2435070.2,69.8
2435071.2,70.6
2435072.2,68.9
2435073.2,67.0
2435076.2,67.3
2435077.2,70.9
2435078.2,74.7
2435079.2,73.8
2435080.2,71.4
2435082.2,72.7
2435083.2,69.3
2435084.2,70.5
2435085.2,69.9
2435086.2,71.4
2435087.2,68.9
2435089.2,71.5
2435090.2,70.7
2435091.2,72.6
2435092.2,77.9
2435093.2,78.8
2435094.2,75.6
2435096.2,76.1
2435097.2,74.7
2435098.2,73.3
2435099.2,72.9
2435100.2,74.0
2435101.2,74.5
2435103.2,72.4
2435104.2,70.6
2435106.2,71.2
2435107.2,74.0
2435108.2,76.8
2435110.2,72.6
2435111.2,72.2
2435112.2,77.5
2435113.2,83.9
2435114.2,94.3
2435115.2,98.4
2435117.2,95.8
2435118.2,91.5
2435119.2,93.3
2435120.2,93.8
2435121.2,90.3
2435122.2,89.2
2435124.2,83.3
2435125.2,81.7
2435126.2,79.1
2435127.2,79.1
2435128.2,74.1
2435129.2,71.7
2435130.2,72.2
2435131.2,72.4
2435132.2,77.0
2435133.2,77.2
2435134.2,76.6
2435135.2,71.8
2435136.2,75.5
2435137.2,77.3
2435139.2,80.1
2435140.2,79.1
2435141.2,80.9
2435142.2,83.8
2435143.2,84.7
2435144.2,80.3
2435145.2,82.1
2435146.2,83.9
2435147.2,85.6
2435148.2,86.9
2435149.2,80.5
2435150.2,77.8
2435152.2,83.1
2435153.2,79.2
2435154.2,78.5
2435155.2,74.9
2435156.2,72.2
2435157.2,75.0
2435158.2,75.9
2435159.2,80.8
2435160.2,77.8
2435161.2,74.9
2435162.2,81.5
2435163.2,82.5
2435164.2,80.1
2435165.2,79.4
2435167.2,77.5
2435169.2,75.7
2435170.2,76.5
2435171.2,73.6
2435172.2,77.2
2435173.2,76.1
2435174.2,73.4
2435175.2,73.1
2435176.2,73.4
2435177.2,77.1
2435178.2,71.9
2435179.2,72.6
2435181.2,73.6
2435182.2,73.5
2435183.2,73.7
2435184.2,70.9
2435185.2,73.5
2435187.2,74.1
2435188.2,72.7
2435190.2,71.4
2435191.2,71.4
2435192.2,73.9
2435196.2,75.1
2435197.2,74.8
2435198.2,76.0
2435199.2,77.1
2435200.2,78.0
2435201.2,77.3
2435202.2,77.2
2435203.2,81.3
2435204.2,83.0
2435205.2,79.3
2435207.2,79.3
2435208.2,76.8
2435209.2,78.7
2435210.2,76.3
2435211.2,75.9
2435212.2,74.7
2435213.2,80.1
2435215.2,75.8
2435216.2,76.2
2435217.2,75.0
2435218.2,76.4
2435219.2,76.2
2435220.2,76.4
2435221.2,76.7
2435222.2,76.5
2435223.2,74.1
2435224.2,76.3
2435225.2,82.0
2435226.2,80.1
2435227.2,81.3
2435228.2,80.7
2435229.2,82.4
2435230.2,81.1
2435231.2,84.4
2435232.2,84.0
2435233.2,84.2
2435234.2,84.7
2435237.2,79.4
2435238.2,79.2
2435239.2,76.5
2435240.2,76.6
2435241.2,75.1
2435242.2,73.6
2435244.2,75.7
2435245.2,81.7
2435246.2,79.5
2435247.2,79.8
2435248.2,88.1
2435249.2,96.0
2435250.2,94.6
2435251.2,93.7
2435252.2,92.7
2435253.2,93.5
2435254.2,93.7
2435255.2,95.4
2435256.2,89.6
2435257.2,89.8
2435258.2,81.4
2435259.2,83.0
2435260.2,82.0
2435261.2,82.0
2435262.2,81.8
2435263.2,81.5
2435264.2,81.1
2435265.2,78.3
2435266.2,77.4
2435267.2,81.8
2435268.2,87.0
2435269.2,88.3
2435270.2,95.2
2435272.2,100.2
2435273.2,105.7
2435274.2,105.3
2435275.2,111.7
2435276.2,110.7
2435277.2,107.3
2435278.2,108.6
2435279.2,110.5
2435280.2,104.9
2435281.2,93.8
2435282.2,96.3
2435283.2,85.7
2435284.2,80.5
2435286.2,81.4
2435287.2,79.5
2435288.2,83.0
2435289.2,84.8
2435290.2,90.9
2435291.2,91.6
2435292.2,95.1
2435293.2,94.0
2435294.2,98.0
2435295.2,104.9
2435296.2,106.1
2435297.2,105.5
2435298.2,104.7
2435299.2,104.4
2435300.2,99.9
2435301.2,100.2
2435302.2,96.6
2435303.2,93.3
2435304.2,91.5
2435305.2,88.2
2435306.2,86.2
2435307.2,84.0
2435308.2,84.8
2435309.2,84.6
2435310.2,80.6
2435311.2,79.7
2435312.2,78.3
2435313.2,75.6
2435314.2,76.1
2435315.2,76.3
2435317.2,78.3
2435318.2,81.5
2435319.2,83.6
2435321.2,85.5
2435322.2,83.3
2435323.2,86.8
2435324.2,87.7
2435325.2,92.5
2435327.2,106.2
2435328.2,114.0
2435329.2,127.8
2435330.2,120.3
2435331.2,116.1
2435332.2,112.7
2435334.2,103.8
2435335.2,98.1
2435336.2,93.1
2435337.2,89.1
2435338.2,80.6
2435339.2,80.6
2435340.2,80.2
2435341.2,78.4
2435342.2,80.5
2435343.2,78.3
2435344.2,77.4
2435345.2,77.3
2435346.2,81.3
2435348.2,86.9
2435349.2,87.3
2435350.2,92.9
2435351.2,102.7
2435352.2,102.9
2435353.2,105.9
2435354.2,109.4
2435356.2,112.3
2435357.2,110.5
2435358.2,108.7
2435359.2,112.1
2435360.2,112.1
2435361.2,107.7
2435362.2,99.8
2435363.2,98.3
2435364.2,98.3
2435365.2,94.7
2435366.2,90.0
2435367.2,85.6
2435368.2,86.5
2435369.2,85.1
2435370.2,85.5
2435371.2,84.6
2435372.2,81.9
2435373.2,81.1
2435374.2,81.5
2435376.2,87.5
2435377.2,87.4
2435378.2,92.1
2435379.2,93.3
2435380.2,97.2
2435381.2,98.4
2435382.2,98.0
2435383.2,101.3
2435384.2,113.6
2435385.2,118.6
2435388.2,124.9
2435389.2,112.9
2435390.2,115.4
2435391.2,120.1
2435392.2,114.0
2435394.2,99.1
2435395.2,95.7
2435396.2,86.3
2435397.2,85.8
2435398.2,78.8
2435399.2,84.4
2435400.2,87.0
2435401.2,87.3
2435402.2,93.7
2435403.2,95.8
2435404.2,104.0
2435405.2,112.6
2435406.2,133.0
2435407.2,138.0
2435408.2,137.5
2435409.2,139.2
2435410.2,143.0
2435411.2,139.1
2435412.2,148.4
2435413.2,151.7
2435414.2,134.1
2435415.2,120.3
2435416.2,115.6
2435417.2,108.3
2435418.2,107.0
2435419.2,115.1
2435420.2,119.7
2435421.2,123.8
2435422.2,129.3
2435423.2,132.8
2435424.2,138.2
2435425.2,129.9
2435426.2,125.6
2435427.2,130.1
2435428.2,132.6
2435429.2,129.3
2435430.2,126.7
2435431.2,129.7
2435432.2,130.1
2435433.2,122.3
2435434.2,120.7
2435435.2,121.6
2435436.2,122.1
2435437.2,126.0
2435438.2,133.3
2435439.2,134.2
2435440.2,133.2
2435441.2,129.8
2435442.2,141.9
2435443.2,134.3
2435444.2,136.0
2435445.2,132.7
2435446.2,143.4
2435447.2,144.7
2435448.2,145.7
2435449.2,141.1
2435450.2,138.2
2435451.2,136.3
2435452.2,132.6
2435453.2,144.4
2435454.2,138.9
2435455.2,131.2
2435456.2,134.0
2435457.2,135.1
2435458.2,137.4
2435459.2,133.7
2435460.2,130.9
2435461.2,129.9
2435462.2,128.5
2435463.2,116.7
2435464.2,120.4
2435465.2,115.2
2435466.2,113.1
2435467.2,113.2
2435468.2,111.7
2435469.2,120.5
2435470.2,120.5
2435471.2,122.0
2435472.2,132.8
2435473.2,126.7
2435475.2,125.9
2435476.2,122.9
2435477.2,120.9
2435478.2,114.1
2435479.2,118.0
2435480.2,121.9
2435481.2,119.9
2435482.2,114.0
2435483.2,110.1
2435484.2,114.0
2435485.2,121.9
2435486.2,132.7
2435487.2,133.7
2435488.2,153.1
2435489.2,158.0
2435490.2,166.9
2435491.2,173.8
2435492.2,170.8
2435493.2,169.8
2435494.2,170.8
2435495.2,177.4
2435496.2,173.5
2435497.2,170.6
2435498.2,150.0
2435499.2,134.4
2435500.2,121.7
2435501.2,118.8
2435502.2,107.0
2435503.2,105.1
2435504.2,108.0
2435505.2,111.9
2435506.2,113.9
2435507.2,114.0
2435508.2,114.0
2435509.2,104.2
2435510.2,101.2
2435511.2,105.3
2435512.2,107.1
2435513.2,113.9
2435514.2,118.9
2435515.2,130.7
2435516.2,151.5
2435517.2,160.4
2435518.2,182.1
2435519.2,215.4
2435520.2,236.1
2435521.2,244.1
2435522.2,247.2
2435523.2,244.3
2435524.2,240.5
2435525.2,232.7
2435526.2,216.8
2435527.2,201.1
2435528.2,175.5
2435530.2,152.1
2435531.2,140.3
2435532.2,141.3
2435533.2,155.2
2435534.2,151.2
2435535.2,157.3
2435536.2,151.3
2435537.2,144.5
2435538.2,142.6
2435539.2,146.7
2435540.2,147.7
2435542.2,152.7
2435543.2,156.7
2435544.2,154.8
2435546.2,161.9
2435547.2,174.0
2435548.2,170.9
2435549.2,165.1
2435550.2,166.2
2435551.2,168.2
2435552.2,170.3
2435553.2,162.5
2435554.2,162.6
2435555.2,162.4
2435556.2,168.5
2435557.2,163.6
2435558.2,156.7
2435559.2,153.8
2435560.2,160.9
2435561.2,163.0
2435562.2,168.1
2435563.2,154.2
2435564.2,155.3
2435566.2,135.3
2435567.2,129.4
2435568.2,136.4
2435569.2,134.5
2435570.2,145.6
2435572.2,164.9
2435573.2,176.0
2435574.2,189.3
2435575.2,186.3
2435576.2,187.5
2435577.2,194.6
2435578.2,199.7
2435580.2,195.7
2435581.2,192.8
2435582.2,192.9
2435583.2,180.9
2435584.2,177.0
2435585.2,190.2
2435586.2,189.3
2435587.2,165.1
2435588.2,168.2
2435589.2,154.1
2435590.2,158.3
2435591.2,139.0
2435593.2,127.0
2435594.2,138.2
2435595.2,153.6
2435596.2,160.8
2435597.2,159.9
2435598.2,159.9
2435599.2,165.1
2435600.2,167.2
2435601.2,168.3
2435602.2,169.4
2435603.2,172.6
2435604.2,182.8
2435605.2,180.9
2435606.2,182.0
2435607.2,179.0
2435608.2,170.9
2435609.2,164.6
2435610.2,159.6
2435611.2,164.8
2435612.2,174.0
2435613.2,172.1
